,reviewid,retailer,productNO,rating,subject,text,label,category
505,b3a2bb0d2f47e39cc89f42d2a4459c46,Walmart-US,44162659,2,,"It doesn't work well when you used it, you will get a lot of wipes bits.",['functionality'],
506,51c7a8f7472940bf42be221c0ced7e3d,Amazon-US,B000GG1O8K,2,Orange flavor isn't subtle,I bought based on the reviews and the box says in big bold letters that it's Black Tea.,['flavour'],
507,efc5fb7f605c46d3f857662d6b408c7c,Ocado,269398011,5,good filling bar,Nice taste.,['flavour'],Cereal Bars / Breakfast on the Go
508,21d50471febfbe13c9683a5860f88158,Walmart-US,52796434,1,Stale Candy,this candy will expire within two weeks of me receiving the package.,['packaging'],Fruity Confectionery
509,5f26f9318f7a47bc496fc784678838ae,Ocado,443757011,5,Nice Alternative,Really good quality ice cream stick.,['ingredients'],Ice Cream
510,6d3dfb6ab50ef8a4684fc5e527a007ae,Amazon-US,B01965DY48,5,candy Valentine day mix,This is a great gift for my friends at work we always have something to snack on and this was great,['flavour'],Chocolate
511,36d6fcc863d75f01eb9b4398188aecb1,Medicanimal,I0000727-1.5kg,5,Great service,Prompt delivery easy to use website,"['shipping', 'functionality']",Dog Food (main meal)
512,3b93538fd0d7fd5e16f9a3a329364e19,Boots,2143920,5,Wow,This review was collected as part of a promotion.],[],
513,f5274c57f87d0ae56cf5c761a5eefbfa,Zooplus,364512,5,Very good,Very good,[],
514,85d94a6b7ca09f89c22362bcf5fbe972,John-Lewis,237331645,2,Don't bother,"I would absolutely wait until they either revise the design, or not even bother with this set at all.",['presentation'],
515,9ae5a6abb9b404844065ad9c09752eb3,Walmart-US,321113651,5,Cat Food: My Mya story,She has always been a fan of wet food anyway so it all works out. [,['flavour'],
516,c4b330572301503136ed8cec0a8471da,Amazon-US,B07HYCZVQB,5,Wickedly delicious,It is really smooth and melts in your mouth.,['flavour'],
517,e7bfb85b630a560ad1e0b4da6c3aa9c8,Amazon-US,B00TYSQXIC,3,Not really Shower proof,"Once the guard is on, I felt it doesn't trim too great.",['functionality'],
518,3ac4a6863cf413378b486d3a8f4a5227,Superdrug,367370,5,Incredible results,I really recommend this for anyone with a similar skin type to mine!,['functionality'],Mass Skincare
519,1a8589e0c3488336e715b788756eb4d1,Amazon-UK,B082J8HXTN,5,Love Vegan skincare,Good for my sensitive skin.,['functionality'],Mass Skincare
520,80e859a07d2520e5876eacfc817c28cd,Amazon-US,B01MFA1TUB,5,My Newfie is past ten and still going strong,"Bottom line is that my Newfie is ten and one half on lifelong HS or EP, which I think says it all either way.",[],Dog Food (main meal)
521,1c079e0d9d0ce49e0e4f8e5d0709d827,Candy-Store-US,449,5,Excellent Look and Taste,And quick delivery is good news/bad news.,['shipping'],Fruity Confectionery
522,bc0da1f4c3293e4757e4d7563df5e8b2,Chewy-US,76077,1,Cats won't touch it,"Nope, neither one will touch it no matter how I try to serve it to them.",['flavour'],Cat Food (main meal)
523,3149e54904e5664e5e25792127b014ff,Zooplus,171111.12,5,Finally a food he will eat !,We had tried everything from the most expensive to grocery store bought but nothing would entice him enough to get any weight on his too thin frame.,['flavour'],Cat Food (main meal)
524,53c9cb417fbf06df6c0a961aa0111901,Medicanimal,I0001001-1.5kg,5,,Now he is a year old thought I would try the one for poodles and he loves it.,['flavour'],Dog Food (main meal)
525,4c689beb318220cd581fe526f9eaf5e8,Amazon-US,B000FCYGBW,5,A delicious candy treat,Fresh and yummy,['flavour'],Fruity Confectionery
526,4b2fe3018fee1fb1d1d9b5d9f182e0af,Amazon-Fresh,B07DTJQ2DL,5,Encourages you to drink water!,Encouraging me to drink.more water.,['ingredients'],Tea
527,5bc4f7d705bbb799edc92562b688fcad,Amazon-Pet-Supplies,B005VBODC4,1,a bit sloppy,Great Idea Lillies but hasn't quite worked on this one ... yet,['flavour'],Dog Food (main meal)
528,381fc2e87c25d79fae38b48a07091372,Amazon-US,B003LW4LJK,5,Love the color!,I absolutely love this razor.,['functionality'],Male Wet Shaving
529,46c7b3f520b085f8e5137729dd95d825,Amazon-US,B00I9VAF16,5,"Good product, great price",The price is descent and would probably be more expensive in the grocery store.,['price'],
530,ec979b4b4d50145c3f2c4494bc3c2c01,Amazon-Fresh,B076WT7W39,5,Cheaper than makro,I’m ashamed how many coffee pods I have every day.,['price'],Coffee
531,b78018f739c24494410206ca22a990f2,Walmart-US,137124381,5,Sunday Dinner with Blondie and Zyra,HA HA HA,[],Dog Food (main meal)
532,4fc203367d7b7fd431e536a08951665e,Zooplus,632006.1,5,Kitten gobbles this up,Kitten gobbles this up,['flavour'],Cat Food (main meal)
533,43bce5e65526572732b92c4c96479eab,Walmart-US,43402595,4,My cats love the food but the price keeps going up!,"If I have noticed the prices going up I wonder about older people and people for whom money is tight, we want to do the best by our pets.",['price'],
534,240be03073ceb434538d29545ca65863,Amazon-Pantry,B016IPZFZ0,1,Bland and tiny bags,Completely bland and tasted stale.,['flavour'],Tea
535,bcfb5d5b5efa35c85d1ed26a8c8871d0,Amazon-Pet-Supplies,B0046ZHY18,5,This Is Working! 😊🐾,I was also impressed by the list of vitamins that are also listed and being the bad start my dog has had this can only help.,['ingredients'],Dog Treats
536,88cb3a8984b1e977fac9feca6a008c57,Sainsburys,6377237,4,"Bargin, and perfectly sweet-salty","Anyway, the price of this is great.",['price'],
537,369b15522f702018f50839550d4c1252,Zooplus,99025.7,5,five stars,I generally prefer to mix it in with 'normal' food but then my cats end up fishing out the Sanabelle since it is their favourite anyway.,['flavour'],Cat Food (main meal)
538,065a487867d147d5b433fe3ddf40b6e2,Petco-US,2189880,5,Our Pup Can't Get Enough,We stick to the Lamb and Pea Recipe and he loves it.,['flavour'],
539,d51176344556bc01dd303c5016874f79,Amazon-US,B01DMPL21K,4,Love the treat but very expensive,"I know ""you get what you pay for"" usually but they are probably making a killing on these.",['price'],Snacks
540,2884085707924dfff8a602f936b3ee6d,Superdrug,436312,4,Great wipes for removing makeup,They don't have a strong smell and they remove makeup very easily and makes my skin feel very soft and clean.,['functionality'],Mass Skincare
541,36d0000c6bde1cf75bde822e56942abf,Amazon-US,B01H01XYZE,5,Highly recommend,Our vet said he has never seen cleaner ears I'm a Bassett hound,['functionality'],
542,a64b77b8d7af56d530ae25332213096b,Amazon-Prime-Now-UK,B01787UO4Y,2,Not the same go pound shop,They’ve changed the recipe don’t taste the same went pound shop definitely changed the ingredients,['ingredients'],Mints
543,984fe6a12a57f5b6d420ebffd53d178c,Amazon-UK,B0013G37NW,3,OK but nothing special,Wish I hadn't bothered.,['functionality'],Mass Skincare
544,b3a9f118f096ea877adbb824c8c0905e,Master-Of-Malt,3062,4.5,Well worth the price,I'd bet good money that this is a young and competitively priced Caol Ila made in the style of their sister company Lagavulin.,['price'],Fruity Confectionery
545,b06aedcc009af43e0c0c990b7fe2bce1,Amazon-UK,B01NAPRUKQ,5,Guilt free yumminess,The cookie dough flavour is to die for!,['flavour'],Protein Bars
546,2fe6bd4f97713d05b5772b194f70618a,Amazon-US,B07NRC8YSQ,1,Stomach issues,Gave my dog diarrhea so stopped giving him anymore of them after that.,['functionality'],Dog Treats
547,3164aacfd629f936cf334bfc6d5693c8,Ocado,287686011,5,Superb,Certainly no razor burns and a nice smooth shave.,['functionality'],
548,e1727eeebd7a46d9e2713d28f1dc683d,Sainsburys,129947107,1,Beware!,"I wanted an appliance that produced the right amount of boiling water whether it be large or very small, controlled by pushing the button.",['functionality'],
549,c27f15fcf94c7b93bc3bf435495b0b0e,Walmart-US,35963050,5,Good price if you like snickers.,Much better value than buying singles at the store.,['price'],Chocolate
550,b1f5633d48b9a5f8844bd4984b130d13,Chewy-US,178186,5,Nakita's mommy,"We have been trying to find a pate food that helps her digestive issues, that doesnt add to them because of pate food's consistency.",['ingredients'],Cat Food (main meal)
551,adbcac7712adbfcab72f74a9dc734f59,Sainsburys,Item code:,5,Ice cream made amazing!!,"Ben and Jerry’s will defo be on the list the next time my mates are round, u really can’t go wrong!",['flavour'],
552,d784c154b5580e5bd453a0e67f16b935,Chewy-US,91164,2,I will never buy again,I would never buy this food again.,['flavour'],
553,8a42c6afb3a813f42ba8f5c01f099c64,Ulta-US,2513678,3,Okay,"The product is great for legs and underarms, I had a discomfort when trying to do my bikini area.",['functionality'],
554,930a51a3d65cf502a3d96dc9118fbd2d,Sainsburys,2008776,4,Quick and easy,Big D - you could always spoon unused pesto into an ice cube tray (about 1 teaspoon per hole) and freeze.,['flavour'],Italian Cooking
555,a260ce60c83da1da96b203fc8ea59834,Sainsburys,Item code:,5,Tasty.,Simples!,['flavour'],
556,40b678577a4495b727dfaf8e63143fd7,Amazon-Fresh,B00HSHI9CY,5,Streak free. No tan smell,Been using this for around 12 years,['functionality'],
557,b035e86329eddee792a37b76d21ff639,Walmart-EN-CA,10157703,5,,"very nice shave, long lasting blade.",['functionality'],
558,51f3cc0a26bc2d22515408115c9e3989,Amazon-US,B01CU5ZS0E,4,Soy free but lacks spicy kick,"However,Pur gum is free of soy lecithin, which makes this product perfect for those with highly sensitive soy allergies.","['flavour', 'ingredients']",Gum
559,2a17de8bfff940ac184feb48dd52b24e,Zooplus-FR,190620.2,5,,super,['flavour'],Cat Food (main meal)
560,931839bfc89883b97571c374a1af6ef2,Medicanimal,I0004341,5,,LOVE IT!!!,['flavour'],Cat Food (main meal)
561,388ef9dd571e7aec27867a05f694f508,Amazon-US,B07KYRWZ24,5,Great dog food,"My vet suggested this for my dog, my dog loves it.",['flavour'],Dog Food (main meal)
562,ff70c79b39579acf1706655ed15bc2ca,Tesco,295539270,4,Nutty and spicy - gluten/dairy free too!,These Avocado and Peanut Burgers are pretty different tasting from other veggie/vegan burgers.,"['flavour', 'ingredients']",Frozen Vegetarian / Meat Free
563,1513ef3ea39bbdf4c39713d0fe99d81a,Zooplus-DE,691451.1,5,,Lecker,[],Dog Treats
564,0a245e9d4d415f9d2f1b6bf8afcc5b58,Pets-At-Home,18088P-50g,5,MUST have for teething puppies!,"My pup couldn't get any relief from teething, but having tried just one a day of these wonderful little biscuits the difference is marked.",['flavour'],Dog Treats
565,2485c8f485640b01be632e962304def2,BJs-US,32840,5,Better than Nestle Toll House,I have always bought Nestle chocolate chips but I wanted to try these in my banana nut bread.,['flavour'],
566,89db01d679ee08c6809067c4778fc3fa,Master-Of-Malt,1947,3.5,Very good could be great if...,"Glendronach 12, Edradour 10, Glenfarclas 12 and Tamdhu 10 all come to mind.",['flavour'],Chocolate
567,698299fa041a1790b3e775e40d830942,Jet-US,e8737a1d97034f23852b5ba5696f7f51,2,maybe mine went bad,"the date is 11 / 2020 never had these before had a handful, will wait and see if get upset stomach i still want to eat them!",['flavour'],Fruity Confectionery
568,78c57a9d2566a587f383b9ba85964b73,Jet-US,0c4c8a2377834068a92132701c3617d7,3,Chalky and Difficult to Absorb,"I was only out in the sun for about 30 minutes, but my skin felt fine.",['functionality'],
569,2a3433628abe8b3aedb2b9906b1a07c8,Amazon-US,B00U3SKGAI,5,Dogs wag for this,Dogs love it.,['flavour'],Dog Food (main meal)
570,63fbc82166d0d651748b8fe1aff7a2d1,Zooplus-FR,576366.7,5,,ravie,[],Cat Food (main meal)
571,8685a36353f12cbc85c70b49f7a67c76,Ulta-US,2560114,5,Savior for Oily Skin!,I love this,['functionality'],
572,94eabaeb48737a8c1dd900f001d25410,Amazon-US,B000WFRMRW,1,"Made dog sick, think it’s bad food!",She immediately started eating it.,['flavour'],
573,e28e47306a4b62c4af2edd191decdbd1,Amazon-US,B00OQ1ZKO0,3,"Average, Basic Body Wash","In Sum: If you want a relatively cheap, modest-smelling body wash that gets your body clean after a hard day's work but doesn't accomplish much else, then NIVEA Men's Body Wash is for you.","['price', 'functionality']",Male Toiletries
574,6767274d8b40a7287721bb551c78aa6c,Amazon-US,B001KGDMFI,5,Great gift,My mom loves it,['flavour'],Chocolate
575,4825e8f53da564a3b40d26369539acbd,Target-US,A-79656222,,Sweetchef does it again! ❤️,"Iv’e been using this now for several weeks and it definitely does what it says it would do, brighten and hydrate my tired dull eyes!",['functionality'],
576,3442b105f290f314da12cd37e3dc9256,John-Lewis,238042797,3,Check for dried out paints,Will return and make JL aware.,['functionality'],
577,6056423000973509334c423f154cbf7b,Amazon-Prime-Now-UK,B07F7SQFJ3,5,Excellent shampoo,This shampoo is absolutely brilliant.,['functionality'],
578,a4b44528f0ab5c95b8c16d904e48d988,Zooplus,802904.1,5,Concept for Life my cat’s favorite food,My cat loves the Concept for Life food.,['flavour'],
579,e40a1fde513f83e4cdf9d50e258e1b7b,Ulta-US,2559455,5,The only sunscreen I've ever used that doesn't sting my eyes,Plays well with all my foundations.,['functionality'],Suncare
580,399f6755702cbd5ead4692dd9706ccb9,Amazon-UK,B07T3XG2ZX,5,good gumminess,This one is my second favourite flavour in the range.,['flavour'],Fruity Confectionery
581,c1176c59eef089bcd070013d39015257,Amazon-US,B00D9RRZ3Q,5,"delicious chocolate, reasonably priced when bought in the 25.4 ounce box",I often leave them in a fridge.,[],Chocolate
582,a7a8c6bf3f07dd357e3baa831e06692f,Walmart-US,43139111,5,Molding Paste,Doesn't leave hair as stiff as the texture clay.,['functionality'],
583,7bfcd37b495b793f9408919f891f17f4,Sainsburys,1336863,4,Comfort food,I prefer it to buying fresh mince which comes in long strings.,['ingredients'],Tinned Meat
584,fd5f0c1f68d97eefd3cb6e27c42df477,Walgreens-US,300403334,5,Best sun screen with cute yet impractical containe,The clear zinc is amazing!,['functionality'],
585,4a451e99bf98585fba3fb073c23ec2b6,BJs-US,223940,5,My dogs love these!,Their breath doesn't smell anymore and I can see their teeth have gotten much cleaner.,['functionality'],
586,518f5647ee51cbe166d6716569bb05c8,Chewy-US,178176,5,3 Cats Love It,"Makes me think it’s a bit higher quality, will continue to buy it!",['ingredients'],Cat Food (main meal)
587,ebccfaf1d2f0150e374e2600c5e72a78,Morrisons,375927011,5,"Lovely with a thick sauce, with or without pastry",Why can't I get it on line?.,[],Tinned Meat
588,ad8f9ac7bc32a792fbf7611d4809f200,Petco-US,2449653,5,Great,We were feeding blue buffalo and made the switch after reading reviews,[],
589,5a9a36cd1e2b159b3265fa9161d79b3a,John-Lewis,238490998,5,LOVE,I thought these were too cute so I had to buy them for myself.,[],
590,049d09f963e4e37b70523a4e7e5741ad,Amazon-US,B06X8Z2W7W,5,YUM,I also get stomach aches when chewing other kinds of gum - this is the only brand I've found that works for me.,['ingredients'],Gum
591,5b11b1fe6a70d67f1fa008770885ae12,Amazon-US,B002RBOB9G,5,Love the Delectable Dark Lindt Truffle!,I was disappointed when I did not receive the package of chocolates and other things initially.,['flavour'],Chocolate
592,84433996005a97738632562520a601bd,Medicanimal,I9149286-12 x 85g - Gravy,5,royal canin cat food,excellent and fast service,['shipping'],Cat Food (main meal)
593,d2a86611de48bec51b05646fc834a8cb,Amazon-UK,B01MXM51EV,5,My little hot chicken wing 🔥🤪,Maybe an attempt to stop me from entering in to the temptations of Satan himself.,[],
594,47a6b014cab32a205005b70f0f392c17,Chewy-US,157274,5,Perfect For Toy Breeds,This is the perfect size kibble for my 4 & 6 lb Chihuahuas!,['size'],Dog Food (main meal)
595,c0cd7e40b9e86facf005655cba03e17c,Iceland,77329,5,,Brilliant quality Pizza.,['ingredients'],Frozen Pizza
596,97702f325eee900c0de3a96aa5ff9ec9,Sainsburys,Item code:,5,Great,"Great razor, would reconmend",['functionality'],
597,2c811ad7a3719bb09dfd6b05718bf782,Amazon-US,B01MXFBNS2,1,Open package,The delivery man even did not honor my delivery request to leave the whole package at a specific spot.,['shipping'],Gum
598,983f0fc54ed3d89b02763bbbc5e47747,Sainsburys,Item code:,1,Revolting,Absolutely without question the most revolting meal I have ever tried.,['flavour'],
599,7a0e2a1d3ea31f527ca00a7b8601fd81,Petco-US,2582059,5,Relief from horrible bowel issues!,This food is helping both our cats flourish!,"['flavour', 'functionality']",
600,d8ccab831832b129d33e9198bc54d071,Master-Of-Malt,2082,,"Smooth, pleasant, honeyed and warming","However, it is very nice to drink - some fruity notes with a real honeyed, malty taste (similar to Jura but better, in my opinion).","['flavour', 'ingredients']",Cat Food (main meal)
601,a776d5c9e36a4e81f79c2c2e51568e3d,Candy-Warehouse-US,125397,5,Had NO idea these came,Had NO idea these came in 3 flavors!,['flavour'],Chocolate
602,589986c842ab699691413e20920fe3ef,Amazon-US,B07J5TWXGC,5,Average but no issues. Worth every penny!,Will buy again.,[],
603,e5b6c8f4b570a4849a0a2181797b9d9b,Ulta-US,2272546,5,Loving this!,I am completely in love with this product!,['functionality'],Suncare
604,00cc95e121389f54dc6918cfd1102cef,Morrisons,318448011,1,Includes spine & ribs,These thighs are thighs plus nearby spine with ribs & oyster bone.,['ingredients'],Frozen Meat & Poultry
605,86e2583ff4fbbfe221e427b2ca334e7b,Amazon-UK,B07KZYFR4F,1,Came damaged. ? Used goods,You don’t get this crap with Clinique.,"['shipping', 'packaging']",Mass Skincare
606,da46bf8b13d695c9896dc17d105eedb6,Ulta-US,2523772,4,"Helps keep color, but doesn't clean as well",Alternating it in between washed with a moisturizing shampoo and conditioner.,[],
607,f49bb1e417be29a985356f24b68db723,Sainsburys,7901838,5,PG tips The best decaf,This review was collected as part of a promotion.],[],Tea
608,e29592ab6dca4155d4a55325634d81ef,Amazon-US,B004TI3KGU,5,Five Stars,I think I am addicted.,['flavour'],
609,4db14797a744e8039540abbb2ac86727,Amazon-UK,B00KNSVJ0Y,5,Very happy,"Very pleased with the product, communication, packaging and delivery.","['shipping', 'packaging']",Gum
610,ea777566b2034f5ddb80b91b8cdad75c,Superdrug,724913,5,,This review was collected as part of a promotion.],[],Mass Skincare
611,5b63dd11e933f4ad6695f1ff75b81fd1,Amazon-Fresh,B016IOW3C4,5,Vegan delicious and nutritious! Yum yum yum!,Vegan sweet treat yet nutritious -how do they make it taste soooo good and yet still be only healthy ingrediets?!,"['flavour', 'ingredients']",Cereal Bars / Breakfast on the Go
612,1696bbf0b1cdd3919edf98b5730e8f61,Superdrug,772540,3,,This review was collected as part of a promotion.],[],Medicated Skincare
613,e503288b455b0c1c7dc2df40e7a70de0,Amazon-US,B00CHTWPXM,5,Good Halloween Candy,Arrived in good condition and handed out for Halloween!,"['shipping', 'packaging']",Fruity Confectionery
614,e9da4e75e872a6a975f6d8a350566d48,Petco-US,2369709,5,,Please don't discontinue!,[],
615,d303dfc0794fd7944a7e61f1ca289c1e,Amazon-US,B000H0ZJHW,5,Still the BEST dog training treat on the market with one caveat,Hard and dry little treats make dogs hack.,['flavour'],Dog Treats
616,eb1e4ecf4795198a7c22d4bae0ffc3e2,Ocado,378341011,5,Positively surprised,The pearls are nice and creamy and have a lovely soft goats cheese flavour.,['flavour'],Cheese
617,df93091f23d51969130f022ebf13d0db,ASDA,1.00E+12,5,Excellent!,This review was collected as part of a promotion.],[],
618,3e7c3b9c8f0cae1159a0f53f8d1b4ac0,Medicanimal,I9005504-4 x 12 x 85g Pouch - Salmon,5,Faster delivery this time,Much better delivery this time,['shipping'],
619,19d9ae235f6247b9f7f98c75a7aed227,Amazon-UK,B005TJYXZK,5,Top tea.👍,Definitely buy again!!!,['flavour'],Tea
620,af14a3d7b01bd77a818d7d0bf04f1512,Walmart-US,13989632,5,Not just ManGroomer - EVERYONE GROOMER!,The new model has a rechargeable power supply (so no more wasteful batteries) and the rubber construction on the handle increases grip traction.,['functionality'],
621,3e1bef58928cda9f3ba9be52475a5de3,Ocado,305835011,4,really quite nice!,"it wouldn't suffice solo, unless maybe a lighter lunch.",['flavour'],Frozen Vegetarian / Meat Free
622,c24993d99796649f5b864a7db0d3a712,Amazon-US,B072J7R8QV,5,Great price and cats LOVE!,But these.,[],Cat Food (main meal)
623,f3195de874a8a3b3abf3b36978ec0700,Chewy-US,82334,5,Excellent for training,I bought these after they were recommended by a friend who trains therapy dogs.,[],
624,e4ba6647ac0bb0f1bb7ab36c42ab96d6,Nordstrom-US,2915403,5,It brings youth back to your skin and your soul.,And nothing has made me feel as good about myself and my face in my ENTIRE life.,['functionality'],
625,0cf22b51fd30f582c4a4b7e185a508e7,Amazon-Prime-Now-UK,B00407XO7K,5,Bueeeena,"Didn’t come with the additional bottle of worms but, while this was disappointing when the mescal arrived, I no longer gave a monkey’s by the next morning.",['flavour'],"Tequila, Liqueurs & Aperitifs"
626,5923cbbd3d9a7e4cd2f6a5a6e6e59444,Walmart-US,463930138,5,Great Seasoning!,Super delicious.,['flavour'],"Herbs, Spices & Seasonings"
627,c25a72d911c9e2d7693516591081fb44,Zooplus-ES,585433.13,5,,Muy bueno!!!!,[],
628,f8896e77d7805c79b84dbf4e4d11ae07,Sainsburys,Item code:,1,Disappointed,Extremely dry compared to other brands I've tried.,['flavour'],
629,87e983b3524d69f4fe2ff9647a0d48ec,Tesco,250350283,5,One to cherish,This review was collected as part of a promotion.],[],Whisky
630,db87353dafa29800d2eb73b635d72b77,Amazon-US,B0006VB3TU,5,Great product,My dog loves them.,['flavour'],
631,17a211c37c13e0057885a5c707fa91f6,Boots,2018944,3,,"It also says you can apply it over makeup, I don't recommend this.",['functionality'],Medicated Skincare
632,b947c363e7d8775b9e1797221c61c0eb,Boots,10153827,4,Amazing..but,"It stays on for ages it's water resistant.. It's just overall an amazing product.. Although it's amazing it happens to begin to flake up so as you rub your body, bits of the suncream begin coming off but I noticed this only happens if you layer up the suncream.",['functionality'],
633,a5c89bd513275799cc097d33b1d5cb08,Amazon-US,B01N6WKOUZ,4,Very Fresh/Great Value,These jelly beans are very fresh and a great value for the quantity.,"['price', 'flavour', 'ingredients']",Fruity Confectionery
634,5441497305bf2c16b12340271c4aa7f8,Target-US,A-53152004,5,,"Chewy, tasty and perfect on the go.",['flavour'],
635,99a4d1c5fb6426354787d969abbe8d60,Amazon-UK,B07CHKZ6S2,4,"No, not a Crunchie.",Tasty protein bar.,['flavour'],Protein Bars
636,d8e23d10fabe7337042a145f43e07243,Viovet,249179,5,Expensive but worth it,The only problem is that I can't find a shop that sells the full range so have to shop from 3 shops to get the ones Daisy likes best,['price'],Dog Treats
637,365482d8d1c6dabfe37ac566c326bad5,Amazon-Pantry,B016V0TOPO,5,Good value self tan lotion,"Even with great care using the mitt, I still got small staining of some fingertips and knuckles.",['functionality'],Suncare
638,935115d20e47ff1cc24e235652d3f40b,Walmart-US,17208741,5,My source for this is now Jet.,This review was collected as part of a promotion.],[],
639,78d1d60701b1a30202694a9b005837ea,Tesco,272629952,4,"LOVELY, IF ONLY AVAILABLE INOW LOCAL TESCO",WHY OH WHY IS IT NOT AVAILABLE IN MY LOCAL TESCO'S SHOP?,['flavour'],Chilled Meat & Poultry
640,059179d4cf54ace1e2671e239f3e5bf4,Zooplus,315711,5,Cat asks for it to be filled!,"The other similar treat ball is no where near as challenging or effective, so for 99p I have no excuse but to replace it!",['functionality'],
641,50bb00dddec52e818d01b215aadce64a,Zooplus-IT,223664.4,4,Buone,Buone,[],Cat Food (main meal)
642,34784d79f41176da99847bc9aab0233b,Amazon-UK,B00D3EY8L2,3,Three Stars,it nice but too much is not good for you!,"['flavour', 'ingredients']",Fruity Confectionery
643,141354a39800f5feaca7832fa83565aa,Sams-Club-US,20581101,5,Review by Chris. Written 3 years ago. 5 out of 5 stars. Very High Quality Italian EVOO,"I eat a salad with salt, olive oil and balsamic vinegar dressing for lunch every day, and this is th… Show Full Review This action will open a modal dialog.",['flavour'],
644,faab0aeabb56dadd60d0426938213f24,Amazon-US,B0828W68N1,5,Get this over the Loaf varieties,Their kibble is also Nutro so I trust this brand.,[],Dog Food (main meal)
645,6dc868a4c4d0224a02eb6a27f3327adb,Amazon-US,B07JG87X5P,5,Arrived fast with no issues,This is a great variety of food that my kittens love to eat.,['flavour'],Cat Food (main meal)
646,c8bee01ee07c80f6e26fb69fd3191b7f,Boots,2323964,4,,I was expecting miracles no.,[],
647,27de3b0c23d0ac253da81493c957f3da,Amazon-US,B00YCBUOT0,5,Good stuff,Dog likes them,['flavour'],
648,d118d7431453a20319d461b8ffff90c6,CVS-US,969669,5,,I like the fact that I don't have to buy a bag that contain flavors I don't care for.,['flavour'],Fruity Confectionery
649,a9bcc5a8ed16c6e1dc9d53fcd9b24396,BJs-US,85222,4,Best FitFlex Underwear!,"I trust this brand for all of my needs, from light leakage, to moderate, to heavy, I can always count on Depends, to keep me dry and comfortable!",['functionality'],
650,badd5d8c2d66d022599fbb63f0344a1a,Sams-Club-US,749706,5,Yummy taste,And this pack is big enough for the whole family to enjoy.,['size'],
651,ee0945197389f13fadf1906662c83b3c,Chewy-US,143707,5,Good skin and fur,My cats really live this food and thier skin is healthy and fur is soft.,['flavour'],Cat Food (main meal)
652,986f62e73d3822e9aca739cc1d76ca64,Petco-US,869821,5,My dogs love it!,My 3 year old border collie will only eat Purina One Smartblends and only the chicken and rice.,"['flavour', 'ingredients']",
653,87324cd2dd6b9fe415bd6881f650f8f9,Amazon-UK,B084R1YXKQ,3,It is too bitter,"Too bitter, not for me",['flavour'],Chocolate Block
654,93689afee533ebfa60b4d448392e512d,John-Lewis,82920101,4,not intrusive handy to use,pleased with the performance and quality of my photos I have just replaced my camera for a new one of the same model.,['functionality'],
655,0f6e9c298504f449d0be6b68848f1d9c,Amazon-Fresh,B005TKIL98,4,lovely sharp berry tasting tea!,"I'd describe the flavour and being, sharp berry tasting (which personally I like) but for others it may not be sweet enough.",['flavour'],Tea
656,e56e3c45ff067feef62e6c169e5520d5,Amazon-US,B000I82DTU,5,Great value size box.,Living with two other families with a dog each and my two so large box is needed for the four dogs.,['size'],Dog Treats
657,4912a8973d10b555239f7cb07989ecdb,Morrisons,363556011,5,tart heaven,Please dont buy these... Because I want them all for myself :-),['flavour'],
658,5634c346ec7bf1cdd05d784c12e44732,Chewy-US,60676,4,My cat loves these! I just wish the pieces were a little smaller,He's crazy about them!,['flavour'],
659,cc9e3aad172f89e28cbac1d215701ace,Amazon-US,B001KYS1K6,5,Silky Smooth,Love this item!,['functionality'],Male Wet Shaving
660,f7cbed81278b05b61c0b05f53c23c452,Amazon-US,B07XM97D94,5,Mint fat bombs,Tasted really good satisfying,['flavour'],Chocolate
661,700a797abb991caa55977d1ac2ed8c55,Amazon-US,B07WXNJ8QJ,5,Dogs have a good time with them.,Plain Jane pig ears.,['flavour'],Dog Treats
662,99cf7ce48094479f3670eaa2cec3a339,Chewy-US,218276,5,Fit and Healthly News,"I have heard that Blue Buffalo dog food is very good, so I thought I would give it a try... My over fats little Dashund, (Jingle-bells) Loves it ... With that being said a lot of places that I checked doesn't have the Fit & Healthiy as of yet... So I checked Chewy, and they have it, which I order from them on occasion, which is very good !!",['flavour'],Dog Food (main meal)
663,7ed19299d8f39ddc648c2751b18c324e,Amazon-US,B01IH6NVT0,5,My kitties love this food.,"I'm very glad they made a wet food option, too.",['flavour'],Cat Food (main meal)
664,d1cf899857aeb2feddad9023482aca73,Amazon-Pet-Supplies,B001NI721I,5,They all love this Jbl algae fish food,I've tried many type's of algae fish food and nothing comes close.,['flavour'],
665,ddd614718a771609c571e18d8447cbf2,Superdrug,202906,5,,Using this facewash has significantly improved my skin and I would definitely recommend it.,['functionality'],Medicated Skincare
666,17ed4eec6d8cd1c5457312b2c58a77ef,John-Lewis,88701201,4,"Good, quiet dishwasher","Slight niggle, tall tumblers have to go in the bottom rack and the plastic cutlery rack could be of slightly better quality but overall a good quality machine from Bosch",['functionality'],Dishwashers
667,6390ef819f8d9fd57f3d766b8da2b339,Morrisons,303258011,5,A Regular Buy,It is soft yet strong enough to do it's job without any mishaps.,['functionality'],
668,01a30dbc6a51d58febc8e4c886827407,Tesco,284276313,5,Excellent value for the money,have bought more as good value for the money.,['price'],Frozen Vegetables & Herbs
669,440ad66d748640ddfd7d5a639914e4f6,Superdrug,247812,5,Brilliant tanning lotion,I use this product as it gives your skin a healthy summer glow instead of burning in the sun.,"['functionality', 'presentation']",Mass Skincare
